ID,screen_name,name,text,hashtags,statuses_count,followers_count,friends_count,created_at,urls
1248096700599853059,CocoItGirl,Tiffany Peralta,"RT @womenshealthmx: Cómo actuar si el #coronavirus ya está en casa.
https://t.co/heMc4wB3cm","[{'text': 'coronavirus', 'indices': [38, 50]}]",145556,2467,3649,2020-04-09 03:53:36,"[{'url': 'https://t.co/heMc4wB3cm', 'expanded_url': 'http://ow.ly/4IRz30qwpTJ', 'display_url': 'ow.ly/4IRz30qwpTJ', 'indices': [68, 91]}]"
1248096700159254529,jdouglaslittle,Doug Little 🌹✊ 🧡,"RT @peterdaou: So #coronavirus showed us...

They CAN give everyone health care and a living wage.

They CAN forgive people's debts.

They…","[{'text': 'coronavirus', 'indices': [18, 30]}]",81206,1977,1598,2020-04-09 03:53:36,[]
1248096699777605632,TommyShaka,Akal Sehat,"RT @ReestyCayah: Mereka  dokter dan 
Tenaga medis yg meninggal akibat kecerobohan anda dlm berbagai kebijakan menghadapi wabah #coronavirus…","[{'text': 'coronavirus', 'indices': [127, 139]}]",10983,246,183,2020-04-09 03:53:36,[]
1248096699773407232,KMuthusaidai,K.Muthu,"RT @kalvetu: அறிவியல் கிலோ எத்தனை பாட்டில் கோமியம் ?
👇👇
அறிவியலுக்கு தொடர்பற்ற, அறிவியல் வாசனையே இல்லாத அரசு/அமைச்சர்கள்/பெரிய பதவிகளில் இ…",[],40769,816,427,2020-04-09 03:53:36,[]
1248096699375144963,MarySchmermund,mary k. schmermund,RT @tizzywoman: The @WHO Health Chief just FIRED BACK at Trump's threats and SLAMMED him for using #coronavirus to score political points.…,"[{'text': 'coronavirus', 'indices': [99, 111]}]",26311,317,1665,2020-04-09 03:53:36,[]
1248096698414567426,ndtv,NDTV,"""Will Not Be Forgotten"": Trump Thanks India For Allowing Key Drug Export https://t.co/eN7Ols8fJZ #NDTVNewsBeeps… https://t.co/q1BTgdt4nU","[{'text': 'NDTVNewsBeeps', 'indices': [97, 111]}]",702494,12541391,15,2020-04-09 03:53:36,"[{'url': 'https://t.co/eN7Ols8fJZ', 'expanded_url': 'https://www.ndtv.com/india-news/coronavirus-donald-trump-thanks-india-for-allowing-key-drug-hydroxychloroquine-export-extraordinary-2208592', 'display_url': 'ndtv.com/india-news/cor…', 'indices': [73, 96]}, {'url': 'https://t.co/q1BTgdt4nU', 'expanded_url': 'https://twitter.com/i/web/status/1248096698414567426', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [113, 136]}]"
1248096698255257600,Yarda50_CU,Yarda 50 Oficial,"RT @UNAM_MX: Desde diversas trincheras científicas, la UNAM es parte de la lucha contra el #coronavirus. ¿Cómo? #LaUNAMresponde. 👇 
#Quédat…","[{'text': 'coronavirus', 'indices': [91, 103]}, {'text': 'LaUNAMresponde', 'indices': [112, 127]}]",129861,10048,370,2020-04-09 03:53:36,[]
1248096698146177024,KathrynAla1,Kate,"RT @bchapman151: This should go viral. 

#coronavirus 
#CoronaVirusUpdate https://t.co/7ViOdeuXgz","[{'text': 'coronavirus', 'indices': [41, 53]}, {'text': 'CoronaVirusUpdate', 'indices': [55, 73]}]",6725,2245,2682,2020-04-09 03:53:36,[]
1248096697886167040,deodhar_vinayak,Vinayak Deodhar,"RT @timesofindia: Delhi government seals 13 more zones in battle to curb #coronavirus spread 

READ: https://t.co/hUop3UFkWg 

#CautionYesP…","[{'text': 'coronavirus', 'indices': [73, 85]}]",15240,61,129,2020-04-09 03:53:35,"[{'url': 'https://t.co/hUop3UFkWg', 'expanded_url': 'http://toi.in/L8f2bb/a24gk', 'display_url': 'toi.in/L8f2bb/a24gk', 'indices': [101, 124]}]"
1248096697655279617,jamesecar,James Nibourg,RT @charlesadler: New Zealand's unique 'elimination' approach to #coronavirus is rapidly flattening the curve https://t.co/YRdywCBHbj,"[{'text': 'coronavirus', 'indices': [65, 77]}]",16529,637,873,2020-04-09 03:53:35,"[{'url': 'https://t.co/YRdywCBHbj', 'expanded_url': 'https://www.independent.co.uk/news/world/australasia/coronavirus-new-zealand-lockdown-curve-flatten-cases-deaths-jacinda-ardern-a9452791.html', 'display_url': 'independent.co.uk/news/world/aus…', 'indices': [110, 133]}]"
1248096696082386944,nisarg_product,Nisarg Shah,"Product idea: app that informs users if others have fallen sick after visiting a certain restaurant, park, movie th… https://t.co/Y1FklXMjyg",[],18,5,116,2020-04-09 03:53:35,"[{'url': 'https://t.co/Y1FklXMjyg', 'expanded_url': 'https://twitter.com/i/web/status/1248096696082386944', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
1248096695604383745,vesart,Art,"RT @SimpsonitoMX: — ¡Estamos salvados! Los africanos ayudan a los demás en crisis como la del #coronavirus:
— https://t.co/svIzyjlz63","[{'text': 'coronavirus', 'indices': [94, 106]}]",2079,108,534,2020-04-09 03:53:35,[]
1248096695314837504,DaEternalRebel,Rebel,RT @deven_sailor: #Introverts are hating the present situation right now. They can’t wait for this crisis to end so that they can be alone…,"[{'text': 'Introverts', 'indices': [18, 29]}]",8827,326,215,2020-04-09 03:53:35,[]
1248096694232739841,HeyItsmeAman,Aman,"RT @GargiRawat: 2 Doctors Of Delhi's Safdarjung Hospital, Out To Buy Groceries, Assaulted .. Poor doctors, battle #coronavirus in hospitals…","[{'text': 'coronavirus', 'indices': [114, 126]}]",11889,87,41,2020-04-09 03:53:35,[]
1248096694069121024,jwnoname,J W at the beach,"RT @DineshDSouza: Now why would hospitals, the medical establishment and the #Coronavirus Task Force exaggerate the death figures? 1. To en…","[{'text': 'Coronavirus', 'indices': [77, 89]}]",19200,1076,1120,2020-04-09 03:53:35,[]
1248096693645606914,DingDongIdiot,DingDong,"RT @DineshDSouza: Between #Coronavirus and #ClimateChange the experts are making their fields look ridiculous. “Sure, we never get it right…","[{'text': 'Coronavirus', 'indices': [26, 38]}, {'text': 'ClimateChange', 'indices': [43, 57]}]",1297,4,86,2020-04-09 03:53:34,[]
1248096692907343872,maston_kevin,Kevin maston,"RT @Jim_Jordan: House Democrats are already demanding that illegal immigrants receive benefits in the next #coronavirus aid package. 

Seri…","[{'text': 'coronavirus', 'indices': [107, 119]}]",1629,42,146,2020-04-09 03:53:34,[]
1248096692487868417,LalitPa60193091,Lalit Patil,RT @indiatvnews: UK reports highest COVID-19 single day tally; Boris Johnson remains in ICU but condition improving #coronavirus #COVID #CO…,"[{'text': 'coronavirus', 'indices': [116, 128]}, {'text': 'COVID', 'indices': [129, 135]}]",4036,25,207,2020-04-09 03:53:34,[]
1248096692458655745,reemmsaif,Reem M Saif 🇸🇾,"For the first time since the first case, #China reports 0 new #coronavirus deaths over the past 24 hours.
#covid19… https://t.co/Q4k7lgf64J","[{'text': 'China', 'indices': [41, 47]}, {'text': 'coronavirus', 'indices': [62, 74]}, {'text': 'covid19', 'indices': [106, 114]}]",16,4,129,2020-04-09 03:53:34,"[{'url': 'https://t.co/Q4k7lgf64J', 'expanded_url': 'https://twitter.com/i/web/status/1248096692458655745', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]"
1248096692022448128,BrewerBarbara,Barbara Brewer,"RT @Jim_Jordan: House Democrats are already demanding that illegal immigrants receive benefits in the next #coronavirus aid package. 

Seri…","[{'text': 'coronavirus', 'indices': [107, 119]}]",38505,474,808,2020-04-09 03:53:34,[]
1248096691925823490,ryanbellflows,Ryan Bell,Trying to be good in isolation but they keep pulling me back...... #coronavirus #covidhumor #comedy #sketch… https://t.co/ffBmKyurLn,"[{'text': 'coronavirus', 'indices': [67, 79]}, {'text': 'covidhumor', 'indices': [80, 91]}, {'text': 'comedy', 'indices': [92, 99]}, {'text': 'sketch', 'indices': [100, 107]}]",23,5,5,2020-04-09 03:53:34,"[{'url': 'https://t.co/ffBmKyurLn', 'expanded_url': 'https://twitter.com/i/web/status/1248096691925823490', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [109, 132]}]"
1248096691418324992,VikasReports,Vikas Dandekar,"RT @spkalantri: If #coronavirus comes, can #measles be far behind? Scary. https://t.co/4OX9v47nPZ","[{'text': 'coronavirus', 'indices': [19, 31]}, {'text': 'measles', 'indices': [43, 51]}]",27117,9906,523,2020-04-09 03:53:34,"[{'url': 'https://t.co/4OX9v47nPZ', 'expanded_url': 'https://go.nature.com/2xf6ENA', 'display_url': 'go.nature.com/2xf6ENA', 'indices': [74, 97]}]"
1248096690747445248,yung_keren,21™️,RT @Conflits_FR: 🇫🇷 Lutte contre le #coronavirus : plus aucune place n'était disponible en réanimation hier dans les départements de Seine-…,"[{'text': 'coronavirus', 'indices': [36, 48]}]",160249,5501,865,2020-04-09 03:53:34,[]
1248096690403528704,MartnLpezPache2,Martín López Pacheco,"RT @AntonioOsorioG8: ⚕️ #SNTEsalud ⚕️

✅Aprovecha la #Cuarentena 🗓️ #COVIDー19 🦠 y ordena tus cosas 🥻👞👞🌂🧳🧥 y tu casa 🏡🌳 Olvídate del AISLAMI…","[{'text': 'SNTEsalud', 'indices': [24, 34]}, {'text': 'Cuarentena', 'indices': [53, 64]}, {'text': 'COVIDー19', 'indices': [68, 77]}]",1908,32,28,2020-04-09 03:53:34,[]
1248096688729980928,CuddlePedic,Cuddle-Pedic,"#PandaduringpandemicChallenge 
New submission 🐼 Submit yours for fun and a chance to win a free pillow!
#art… https://t.co/STfWf60U14","[{'text': 'PandaduringpandemicChallenge', 'indices': [0, 29]}, {'text': 'art', 'indices': [104, 108]}]",183,128,1477,2020-04-09 03:53:33,"[{'url': 'https://t.co/STfWf60U14', 'expanded_url': 'https://twitter.com/i/web/status/1248096688729980928', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [110, 133]}]"
1248096687542939654,aletmore,Let,RT @Ricamconsult: A que ponto chegamos?! Um juiz tendo de fazer o que políticos não fizeram: destinar recursos do Fundo Eleitoral e do Fund…,[],110,11,76,2020-04-09 03:53:33,[]
1248096686955622402,SallyHowell1,Sally Howell,RT @JawnMurray: Grammy winner BeBe Winans shares that he recently battled Coronavirus. Said his brother and mother had it too. Glad he’s do…,[],14987,116,270,2020-04-09 03:53:33,[]
1248096684548259842,dkmbijiwe,Mbijiwe🇰🇪,"Adapt or Perish! Choice is yours!
#WeStandWithKenyans #MainaAndKingangi #COVID19 #Nyashinski #StaySafe #coronavirus https://t.co/Sh07IvlU7Z","[{'text': 'WeStandWithKenyans', 'indices': [34, 53]}, {'text': 'MainaAndKingangi', 'indices': [54, 71]}, {'text': 'COVID19', 'indices': [72, 80]}, {'text': 'Nyashinski', 'indices': [81, 92]}, {'text': 'StaySafe', 'indices': [93, 102]}, {'text': 'coronavirus', 'indices': [103, 115]}]",906,617,1446,2020-04-09 03:53:32,[]
1248096684325965824,gachupini,VICTORINI,"RT @infobae: “ME DA MUCHA TRISTEZA QUE SE NOS MALTRATE”
Macarena Alimón es ginecóloga del hospital Ricardo Gutiérrez de La Plata y grabó es…",[],9961,103,241,2020-04-09 03:53:32,[]
1248096683973582848,margo_liz,Margo Berends,4/6 of the guys I am currently talking to on hinge are named David. WHAT IS HAPPENING. I knew trying to online date… https://t.co/Nm6m3Y6htw,[],1348,298,553,2020-04-09 03:53:32,"[{'url': 'https://t.co/Nm6m3Y6htw', 'expanded_url': 'https://twitter.com/i/web/status/1248096683973582848', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
1248096683843518467,kemet2000,Charles Simmons,"RT @DrDenaGrayson: Althought these PRELIMINARY results are encouraging, they *must* be confirmed in larger studies....🤞🏼

Good news: these…",[],260132,4596,4404,2020-04-09 03:53:32,[]
1248096683361173506,Lily4ever3,New York Chico🇺🇸,"RT @PasReport: 🎙 Understanding #international #politics &amp; the #LevelsOfAnalysis, I examine a post #Coronavirus #COVID19 world may look like…","[{'text': 'international', 'indices': [31, 45]}, {'text': 'politics', 'indices': [46, 55]}, {'text': 'LevelsOfAnalysis', 'indices': [66, 83]}, {'text': 'Coronavirus', 'indices': [102, 114]}, {'text': 'COVID19', 'indices': [115, 123]}]",20500,22805,22651,2020-04-09 03:53:32,[]
1248096683231047681,jordy_tyo,いまだいま,"RT @BBCMarikoOi: 🚨Must watch🚨

Powerful @BBCNewsnight by @maitlis

""They tell us #coronavirus is a Great Leveller. It’s not. It’s much much…","[{'text': 'coronavirus', 'indices': [81, 93]}]",6740,197,213,2020-04-09 03:53:32,[]
1248096683147309056,cesarboleda,César Arboleda,"RT @elvyssan: ""Ministro de Salud"" de #Ecuador declara en #CNN que #Covid19Ec  lo adquirieron el personal medico de forma comunitaria y no e…","[{'text': 'Ecuador', 'indices': [37, 45]}, {'text': 'CNN', 'indices': [57, 61]}, {'text': 'Covid19Ec', 'indices': [66, 76]}]",15789,267,885,2020-04-09 03:53:32,[]
1248096682602004486,pirsaab,ذی پیر,"RT @XHNews: Exposing yourself to the sun or to temperatures higher than 25C degrees DOES NOT prevent #coronavirus disease
You can catch #CO…","[{'text': 'coronavirus', 'indices': [101, 113]}]",172068,4041,108,2020-04-09 03:53:32,[]
1248096682304290821,Larissa17678464,Larissa,"RT @syeddoha: Coronavirus update:

Ladies and Gentlemen, I give you the President Of The Uniited States:-

#IrestmyCase re #coronavirus htt…","[{'text': 'IrestmyCase', 'indices': [107, 119]}, {'text': 'coronavirus', 'indices': [123, 135]}]",64,0,111,2020-04-09 03:53:32,[]
1248096680723054592,cmdorsey,cmdorsey⭐⭐⭐ #BENGHAZI,"RT @Barnes_Law: Nowhere near the millions-dead-in-months forecast, nor even the hundreds-of-thousands-in-weeks forecast, and that is even w…",[],402309,13641,14550,2020-04-09 03:53:31,[]
1248096680341172224,DikaDwiPrasety6,Dika Dwi Prasetya,"RT @danoe_76: Pakai masker juga dong,ben ra keneng virus Corona 😂

#LawanCoronaBersama
#LawanCorona 
#LawanCovid19 
#Coronavirus https://t.…","[{'text': 'LawanCoronaBersama', 'indices': [67, 86]}, {'text': 'LawanCorona', 'indices': [87, 99]}, {'text': 'LawanCovid19', 'indices': [101, 114]}, {'text': 'Coronavirus', 'indices': [116, 128]}]",109,3,65,2020-04-09 03:53:31,[]
1248096680181981184,NNorma192,NNorma,RT @picardonhealth: Dr. Tam has been doing #coronavirus briefings for 12 weeks. @CPHO_Canada has been remarkably consistent in both her dem…,"[{'text': 'coronavirus', 'indices': [43, 55]}]",105290,480,179,2020-04-09 03:53:31,[]
1248096679754072064,Spider_Gina,Gina,"RT @neocles: Corona Nights “On second thought, maybe everyone should wear a mask”
.
.
.
#nightphotography #neighborhoodnights #covid19 #cor…","[{'text': 'nightphotography', 'indices': [88, 105]}, {'text': 'neighborhoodnights', 'indices': [106, 125]}, {'text': 'covid19', 'indices': [126, 134]}]",362443,5228,27,2020-04-09 03:53:31,[]
1248096679569420289,Cholamandalani,AP,"RT @GargiRawat: 2 Doctors Of Delhi's Safdarjung Hospital, Out To Buy Groceries, Assaulted .. Poor doctors, battle #coronavirus in hospitals…","[{'text': 'coronavirus', 'indices': [114, 126]}]",16730,42,1001,2020-04-09 03:53:31,[]
1248096678885969925,stidaryung,sting franco,RT @TrapieLLo: Que terrible que los miembros del #GrupoDeLima y la “prensa libre” dijeron al mundo que Venezuela era un peligro sanitario p…,"[{'text': 'GrupoDeLima', 'indices': [49, 61]}]",11551,570,1587,2020-04-09 03:53:31,[]
1248096678218891264,Flyfiddlesticks,_,RT @ANI: Increase of 540 new COVID19 cases and 17 deaths in last 24 hours; India's total number of #Coronavirus positive cases rise to 5734…,"[{'text': 'Coronavirus', 'indices': [99, 111]}]",328777,3118,409,2020-04-09 03:53:31,[]
1248096677216563200,adadoly,Annmarie Dadoly,"RT @juliettekayyem: Wimbledon paid for pandemic insurance for the last 17 years.  Due to 2020 #coronavirus cancellation, they will receive…","[{'text': 'coronavirus', 'indices': [94, 106]}]",4590,118,373,2020-04-09 03:53:31,[]
1248096677153685504,MikoGrey247,Michael Himko 🐸🐰,RT @AlArabiya_Eng: #Google makes its Stadia online video game service free to provide an escape for those hunkered down at home because of…,"[{'text': 'Google', 'indices': [19, 26]}]",186179,13254,13896,2020-04-09 03:53:31,[]
1248096676985724930,Juginut,DrainTheSwamp 🇺🇸,"RT @DonaldJTrumpJr: Take a look back and RT what the liberal media and Joe Biden said about President Trump's aggressive, early response to…",[],32824,13005,13108,2020-04-09 03:53:30,[]
1248096676230774784,katy_krazy_xoxo,Katy 🇭🇰😷,Now watch people mistakenly assume patient zero of #coronavirus is from Europe based on this article. https://t.co/l8ihaPlYKy,"[{'text': 'coronavirus', 'indices': [51, 63]}]",6574,1397,1032,2020-04-09 03:53:30,"[{'url': 'https://t.co/l8ihaPlYKy', 'expanded_url': 'https://twitter.com/catcontentonly/status/1248089327789387776', 'display_url': 'twitter.com/catcontentonly…', 'indices': [102, 125]}]"
1248096675727581187,monika83366753,monika,"RT @SenRickScott: This isn’t about politics, @DrTedros. This about global public health.

The @WHO and Communist China worked together to c…",[],1212,5,38,2020-04-09 03:53:30,[]
1248096675572273155,Ray84722966,Ray T,RT @NasserSharif1: It is the wrong of the Iranian regime to use coronavirus to relax existing sanctions ǀ View | Euronews #coronavirus #COV…,"[{'text': 'coronavirus', 'indices': [122, 134]}]",27099,99,56,2020-04-09 03:53:30,[]
1248096674653880320,rooooskey,cancel this,RT @GerryHassan: Emily Maitlis just laid into the lie that #coronavirus hits us all equally. It does not. Rather it is abt class &amp; inequali…,"[{'text': 'coronavirus', 'indices': [59, 71]}]",252,15,458,2020-04-09 03:53:30,[]
1248096674594971648,womanatmile0,Woman at Mile 0🇨🇦🏳️‍🌈,RT @EPCFIRM: ⁦@FoxNews⁩ is real concerned by their early downplaying of #COVID19. Potential legal action now sought by viewers who maybe we…,"[{'text': 'COVID19', 'indices': [72, 80]}]",119731,3672,5002,2020-04-09 03:53:30,[]
1248096673571598338,AnilThakur_,Anil Thakur,"#Coronavirus: Ensure appropriate PPE is available to doctors and medical staff, SC tells Centre https://t.co/UnrsHsST0R via @scroll_in","[{'text': 'Coronavirus', 'indices': [0, 12]}]",103647,3372,83,2020-04-09 03:53:30,"[{'url': 'https://t.co/UnrsHsST0R', 'expanded_url': 'https://scroll.in/latest/958659/coronavirus-ensure-appropriate-ppe-is-available-to-doctors-and-medical-staff-sc-tells-centre', 'display_url': 'scroll.in/latest/958659/…', 'indices': [96, 119]}]"
1248096673395404801,FieldRoamer,FieldRoamer,RT @CarlZha: Can somebody explains to me why CIA would know about #coronavirus outbreak in China in November when 1st confirmed case of #CO…,"[{'text': 'coronavirus', 'indices': [66, 78]}]",387453,1431,1034,2020-04-09 03:53:30,[]
1248096672871329793,MYNBB,♏aye 👸,"RT @xt_medios: Sabemos que el #coronavirus es una tragedia, pero sin duda el medio ambiente lo está agradeciendo en cualquier parte del mun…","[{'text': 'coronavirus', 'indices': [30, 42]}]",3070,119,542,2020-04-09 03:53:29,[]
1248096672422526978,LopezAtala,Matilde López Atala,"RT @FrancOnfir3: Buenas, les comento que la actual situación me ha dejado sin trabajo y es por eso que estoy ofreciendo mis servicios como…",[],16509,1138,993,2020-04-09 03:53:29,[]
1248096672321855488,hkjaustin,Beth,"RT @XHNews: Exposing yourself to the sun or to temperatures higher than 25C degrees DOES NOT prevent #coronavirus disease
You can catch #CO…","[{'text': 'coronavirus', 'indices': [101, 113]}]",1771,16,130,2020-04-09 03:53:29,[]
1248096672179056640,DinooMarino,Dino Marino,@ANI Now we are talking..... this is the tone that was expected .... anyway am sure the PM Modi has got his pound o… https://t.co/q6uP43JLiz,[],11207,208,850,2020-04-09 03:53:29,"[{'url': 'https://t.co/q6uP43JLiz', 'expanded_url': 'https://twitter.com/i/web/status/1248096672179056640', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
1248096671399018504,yung_keren,21™️,"RT @Conflits_FR: 🇫🇷 Lutte contre le #coronavirus : #Rennes ""travaille"" à équiper chacun de ses habitants de #masques. Ceux-ci seront confec…","[{'text': 'coronavirus', 'indices': [36, 48]}, {'text': 'Rennes', 'indices': [51, 58]}, {'text': 'masques', 'indices': [108, 116]}]",160249,5501,865,2020-04-09 03:53:29,[]
1248096670627307522,monakurdo,Emine+5kilo,"Kader bir daha! Öldürmeyen her darbe güç verir bana, derken bunu kastetmemiştim #coronavirus #Persembe","[{'text': 'coronavirus', 'indices': [80, 92]}, {'text': 'Persembe', 'indices': [93, 102]}]",238,75,80,2020-04-09 03:53:29,[]
1248096670199336961,PMIPL_media,"Pranab Prakhar. STAY HOME DEFEAT #COVID19, #CORONA",@shahid_siddiqui #Tablagi #Jamatis markaz responsible for every third to every second with #coronavirus and in same… https://t.co/iELSwureoE,"[{'text': 'Tablagi', 'indices': [17, 25]}, {'text': 'Jamatis', 'indices': [26, 34]}, {'text': 'coronavirus', 'indices': [91, 103]}]",58197,177,2152,2020-04-09 03:53:29,"[{'url': 'https://t.co/iELSwureoE', 'expanded_url': 'https://twitter.com/i/web/status/1248096670199336961', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
1248096670094520322,Alice69097685,Alice,RT @AndyOstroy: Why is this not the BIGGEST story this week? The sociopath snake oil salesman is peddling a drug that he and his pals have…,[],32,0,14,2020-04-09 03:53:29,[]
1248096669192904705,LaRazon_Bolivia,La Razón Digital,"#Bolivia 
Enfermo con #coronavirus fue internado sin ningún control en #Potosí; aíslan a personal y pacientes… https://t.co/S9grNVthG0","[{'text': 'Bolivia', 'indices': [0, 8]}, {'text': 'coronavirus', 'indices': [22, 34]}, {'text': 'Potosí', 'indices': [71, 78]}]",273184,537165,244,2020-04-09 03:53:29,"[{'url': 'https://t.co/S9grNVthG0', 'expanded_url': 'https://twitter.com/i/web/status/1248096669192904705', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [111, 134]}]"
1248096669117210624,arizalmania,Aa IjaL,"RT @ReestyCayah: Mereka  dokter dan 
Tenaga medis yg meninggal akibat kecerobohan anda dlm berbagai kebijakan menghadapi wabah #coronavirus…","[{'text': 'coronavirus', 'indices': [127, 139]}]",134851,1506,1516,2020-04-09 03:53:29,[]
1248096668341288960,Lime3Troy,Troy Lee Lime,"RT @TomFitton: Pelosi-Schiff coup cabal hijacked Congress with impeachment abuse of 
@realDonaldTrump while #coronavirus raged in China. ht…","[{'text': 'coronavirus', 'indices': [108, 120]}]",16375,2306,4036,2020-04-09 03:53:28,[]
1248096667850727424,pharmDNJ,AD,"RT @meekwire: BREAKING @ABCInvestigates — Intelligence reports warned of #coronavirus crisis as early as November: Sources

https://t.co/Z2…","[{'text': 'coronavirus', 'indices': [73, 85]}]",5716,45,1085,2020-04-09 03:53:28,[]
1248096667405934598,anand23104894,anand,RT @vikatan: ட்விட்டர் இணை நிறுவனர் மற்றும் தலைமை நிர்வாகி ஜாக் டோர்சி (Jack dorsey) கொரோனா வைரஸ் நிவாரணத்திற்காகத் தனது சொந்தப் பணத்திலிரு…,[],271,1,282,2020-04-09 03:53:28,[]
1248096667313803265,Lglwry,Lglwry,"RT @cspanwj: Your #coronavirus questions answered: Join the conversation with ""Washington Journal,"" LIVE in prime time each weeknight, 8-9…","[{'text': 'coronavirus', 'indices': [18, 30]}]",403172,3773,2063,2020-04-09 03:53:28,[]
1248096667166887937,SastaLoha,"Aahat, THE Chotil",RT @BT_India: Govt may announce second #coronavirus #package worth Rs 1 lakh crore https://t.co/6kD69fpLLA via @BT_India,"[{'text': 'coronavirus', 'indices': [39, 51]}, {'text': 'package', 'indices': [52, 60]}]",86777,334,194,2020-04-09 03:53:28,"[{'url': 'https://t.co/6kD69fpLLA', 'expanded_url': 'https://www.businesstoday.in/current/economy-politics/govt-may-announce-2nd-coronavirus-stimulus-worth-rs-1-lakh-crore-for-small-medium-businesses/story/400536.html?utm_source=twitter&utm_medium=WEB', 'display_url': 'businesstoday.in/current/econom…', 'indices': [83, 106]}]"
1248096666512543744,2536luis,Luis Rosales,"The very worst time to dismantle the disability safety net ••• What’s new!!!! Our Government, GOD help us.… https://t.co/oQszaomBkV",[],44068,4103,3667,2020-04-09 03:53:28,"[{'url': 'https://t.co/oQszaomBkV', 'expanded_url': 'https://twitter.com/i/web/status/1248096666512543744', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [108, 131]}]"
1248096666172960769,ryanthestephens,ryan m stephens,RT @sfpelosi: “You cannot expect us to ossify inequality in access to capital as we try to fight the #coronavirus.” - @SpeakerPelosi urges…,"[{'text': 'coronavirus', 'indices': [101, 113]}]",19071,330,1460,2020-04-09 03:53:28,[]
1248096665128415233,Nuraz_Wawa,gdswaa.🌸,"RT @jenniferatntd: Somewhere in #Wuhan, people moving body secretly as ""zero new cases"" has become a political task, and communities dare n…","[{'text': 'Wuhan', 'indices': [32, 38]}]",662794,2913,1919,2020-04-09 03:53:28,[]
1248096664302292992,Linda201025,Linda Peña,.@IvanDuque: ¡Extendamos la #CuarentenaNacional hasta que estemos seguros con evidencia confiable de que aplanamos… https://t.co/kdOuCbmugb,"[{'text': 'CuarentenaNacional', 'indices': [28, 47]}]",972,68,542,2020-04-09 03:53:27,"[{'url': 'https://t.co/kdOuCbmugb', 'expanded_url': 'https://twitter.com/i/web/status/1248096664302292992', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]"
1248096662972760064,fuller_derek,🐝👁🐘,RT @wef: 'The focus of political parties should be to save their people': The @WHO's stark warning to leaders to avoid politicising COVID-1…,[],344665,7952,6338,2020-04-09 03:53:27,[]
1248096662783811584,Ravindr84629918,Ravindra Babu,"RT @99TVTelugu: కరోనా కట్టడికి తెలంగాణ ప్రభుత్వం కఠిన చర్యలు 
#TelanganaNews #LockDownNews #CoronaVirus #99TVTelugu
Click and Watch Full Vi…","[{'text': 'TelanganaNews', 'indices': [62, 76]}, {'text': 'LockDownNews', 'indices': [77, 90]}, {'text': 'CoronaVirus', 'indices': [91, 103]}, {'text': '99TVTelugu', 'indices': [104, 115]}]",216,2,34,2020-04-09 03:53:27,[]
1248096662754476033,Ray84722966,Ray T,"RT @NassrinSaifi: Certainly there aren’t reason that prevents #Iranian regime from obtaining medical needs, to fight the #coronavirus!","[{'text': 'Iranian', 'indices': [62, 70]}, {'text': 'coronavirus', 'indices': [121, 133]}]",27099,99,56,2020-04-09 03:53:27,[]
1248096662687551488,AlertaCovid2019,#CORONAVIRUS #QuedateEncasa #CuarentenaTotal,"Reporte #Coronavirus en #Ecuador 🇪🇨

El Oro: 82
Esmeraldas: 25
#Guayas: 3.047
#LosRíos: 175
#Manabí: 132
Santa Elen… https://t.co/IRmkehGYjT","[{'text': 'Coronavirus', 'indices': [8, 20]}, {'text': 'Ecuador', 'indices': [24, 32]}, {'text': 'Guayas', 'indices': [63, 70]}, {'text': 'LosRíos', 'indices': [78, 86]}, {'text': 'Manabí', 'indices': [92, 99]}]",59793,13914,14805,2020-04-09 03:53:27,"[{'url': 'https://t.co/IRmkehGYjT', 'expanded_url': 'https://twitter.com/i/web/status/1248096662687551488', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
1248096662532370433,OfeliaMarquezS,Ofelia Márquez,"RT @GobiernoJalisco: Deja que el #coronavirus te busque por todos los lugares de nuestra ciudad que solían ser concurridos, pero no le perm…","[{'text': 'coronavirus', 'indices': [33, 45]}]",11732,293,1510,2020-04-09 03:53:27,[]
1248096662402162688,NadeemAliPro,Nadeem Ali (نادم علی),RT @IndiaToday: A new system of rationing has been introduced in #Kolkata. From the distribution of tokens to implementation of social dist…,"[{'text': 'Kolkata', 'indices': [65, 73]}]",6362,118,141,2020-04-09 03:53:27,[]
